index,GID_LON,GID_LAT,T2000_01,T2001_01,T2002_01,T2003_01,T2004_01,T2005_01,T2006_01,T2007_01,T2008_01,T2009_01,T2010_01,T2011_01,T2012_01,T2013_01,T2014_01
28576,80.0,3.2984293193717207,27.878204,27.730743,28.161865,28.083435,28.142029,28.206787,28.256744,28.049835,28.191528,28.270294,28.307983,28.261597,28.269104,28.333221,28.331879
28577,81.25,3.2984293193717207,27.881653,27.714905,28.153961,28.074097,28.124176,28.186829,28.23468,28.023224,28.190186,28.254425,28.300934,28.258972,28.266357,28.319397,28.318634
28578,82.5,3.2984293193717207,27.882141,27.716919,28.156097,28.074402,28.121643,28.179321,28.230133,28.013123,28.193878,28.247986,28.305542,28.262604,28.280426,28.318054,28.312744
28579,83.75,3.2984293193717207,27.889282,27.730347,28.16742,28.085693,28.135223,28.185303,28.241516,28.018433,28.20465,28.253479,28.3172,28.279785,28.302673,28.332214,28.310059
28580,85.0,3.2984293193717207,27.9021,27.748657,28.187927,28.100586,28.162048,28.200989,28.261108,28.032745,28.216095,28.266968,28.334259,28.307373,28.325256,28.354889,28.310608
28581,86.25,3.2984293193717207,27.91626,27.77481,28.216248,28.119751,28.197693,28.226929,28.289368,28.056763,28.224182,28.283356,28.359009,28.340332,28.349243,28.380066,28.318024
28582,87.5,3.2984293193717207,27.930786,27.801392,28.248444,28.149078,28.23117,28.260925,28.322662,28.088013,28.235657,28.300842,28.38797,28.37674,28.371826,28.406158,28.32788
28583,88.75,3.2984293193717207,27.94934,27.828918,28.283234,28.185852,28.264893,28.300812,28.3544,28.125854,28.249817,28.321838,28.419098,28.413147,28.395416,28.438538,28.338776
28584,90.0,3.2984293193717207,27.986084,27.861816,28.330627,28.2305,28.302368,28.351746,28.38678,28.167542,28.268799,28.366943,28.455688,28.454102,28.438202,28.477173,28.359161
28585,91.25,3.2984293193717207,28.035278,27.891693,28.36969,28.274536,28.33783,28.401398,28.417389,28.20398,28.286163,28.406464,28.489288,28.50064,28.479126,28.514038,28.39502
28586,92.5,3.2984293193717207,28.092468,27.929932,28.40158,28.325226,28.375275,28.446411,28.440979,28.236633,28.30011,28.435242,28.52298,28.551514,28.517609,28.54715,28.425812
28587,93.75,3.2984293193717207,28.150818,27.975128,28.427673,28.373169,28.408081,28.476929,28.447052,28.276306,28.309204,28.45169,28.546143,28.595367,28.551239,28.574677,28.444458
28588,95.0,3.2984293193717207,27.95868,27.77237,28.199158,28.166565,28.174438,28.242798,28.18457,28.066467,28.065063,28.20398,28.31192,28.380615,28.326202,28.359192,28.207031
28589,96.25,3.2984293193717207,27.039337,26.8573,27.265778,27.249023,27.234558,27.30838,27.219421,27.128448,27.10962,27.250854,27.391937,27.449463,27.39087,27.450714,27.282867
28852,65.0,4.240837696335078,27.696716,27.89502,28.26587,28.066315,28.21054,28.31009,28.344177,28.152954,28.230469,28.25647,28.282043,28.219177,28.224274,28.39624,28.37033
28853,66.25,4.240837696335078,27.72107,27.895996,28.263184,28.080566,28.2211,28.323425,28.345947,28.16037,28.230286,28.25885,28.294067,28.233215,28.246643,28.394836,28.375977
28854,67.5,4.240837696335078,27.742432,27.898865,28.261902,28.093445,28.227753,28.33142,28.347229,28.167908,28.230255,28.261627,28.302002,28.239197,28.261658,28.38916,28.380371
28855,68.75,4.240837696335078,27.759796,27.900055,28.256714,28.103546,28.225739,28.33313,28.344757,28.169464,28.232666,28.268677,28.305542,28.243774,28.272186,28.380035,28.382294
28856,70.0,4.240837696335078,27.775574,27.896423,28.250244,28.11267,28.221863,28.332489,28.338104,28.165192,28.233643,28.27356,28.3078,28.24585,28.278992,28.378204,28.388153
28857,71.25,4.240837696335078,27.789673,27.886932,28.243195,28.124908,28.2193,28.327637,28.33023,28.156586,28.235687,28.27832,28.314697,28.247803,28.28543,28.378326,28.395508
28858,72.5,4.240837696335078,27.803375,27.8732,28.240326,28.137024,28.214905,28.31839,28.324371,28.148376,28.23877,28.284668,28.32315,28.249023,28.288635,28.379822,28.40033
28859,73.75,4.240837696335078,27.813171,27.853424,28.236572,28.145172,28.204712,28.306702,28.319397,28.142365,28.23816,28.291687,28.327911,28.247437,28.287659,28.381378,28.397003
28860,75.0,4.240837696335078,27.821045,27.82785,28.226135,28.144592,28.189972,28.293518,28.312164,28.132141,28.2294,28.294922,28.322632,28.246216,28.286774,28.375671,28.386353
28861,76.25,4.240837696335078,27.831116,27.800293,28.209595,28.137207,28.174255,28.279724,28.30133,28.116394,28.212036,28.29068,28.30896,28.245148,28.284698,28.36377,28.374146
28862,77.5,4.240837696335078,27.842712,27.774414,28.188995,28.120972,28.159698,28.263733,28.286865,28.09903,28.193848,28.28067,28.29309,28.243408,28.279358,28.350159,28.363892
28863,78.75,4.240837696335078,27.847412,27.743011,28.158325,28.091492,28.139679,28.232117,28.26587,28.064941,28.172424,28.26471,28.269531,28.232086,28.260193,28.32782,28.34378
28864,80.0,4.240837696335078,27.842163,27.691803,28.121399,28.056885,28.105103,28.18811,28.22583,28.014404,28.145508,28.239197,28.240906,28.210236,28.231567,28.294708,28.31134
28865,81.25,4.240837696335078,27.840515,27.647125,28.093994,28.031189,28.069885,28.148499,28.187653,27.969421,28.124664,28.213501,28.22229,28.195679,28.212524,28.266663,28.27945
28866,82.5,4.240837696335078,27.84024,27.632812,28.084137,28.022217,28.05481,28.127594,28.16504,27.950714,28.123108,28.197083,28.225739,28.198914,28.21341,28.254395,28.263031
28867,83.75,4.240837696335078,27.841553,27.638458,28.08258,28.02594,28.059204,28.121246,28.157501,27.947449,28.134827,28.19397,28.23767,28.214417,28.22351,28.253204,28.251038
28868,85.0,4.240837696335078,27.840271,27.650452,28.092896,28.031586,28.077637,28.125671,28.164673,27.952148,28.14508,28.200562,28.252808,28.235474,28.23529,28.262085,28.24353
28869,86.25,4.240837696335078,27.841858,27.673828,28.117676,28.042908,28.108551,28.147247,28.18634,27.97168,28.157684,28.211914,28.276611,28.262207,28.256134,28.28189,28.249634
28870,87.5,4.240837696335078,27.849182,27.704102,28.149048,28.065735,28.14273,28.183472,28.214905,28.001007,28.17691,28.224518,28.306274,28.297058,28.283691,28.303345,28.262634
28871,88.75,4.240837696335078,27.867432,27.738525,28.18158,28.097717,28.181122,28.225342,28.24939,28.040588,28.198914,28.24527,28.340393,28.331299,28.316162,28.333008,28.279938
28872,90.0,4.240837696335078,27.905762,27.77835,28.230743,28.141907,28.230011,28.282593,28.294312,28.09085,28.227478,28.29129,28.377441,28.367554,28.370422,28.37613,28.310242
28873,91.25,4.240837696335078,27.964417,27.824524,28.284485,28.19693,28.27835,28.3378,28.344055,28.145294,28.257324,28.34259,28.422607,28.42273,28.424225,28.425964,28.351593
28874,92.5,4.240837696335078,28.032898,27.882996,28.337585,28.258057,28.334106,28.401886,28.390045,28.202423,28.289612,28.389435,28.47522,28.485046,28.472046,28.47821,28.395447
28875,93.75,4.240837696335078,28.040833,27.883423,28.338043,28.256012,28.32843,28.404602,28.36731,28.200775,28.266754,28.372711,28.460052,28.487183,28.45691,28.47644,28.381409
28876,95.0,4.240837696335078,27.547241,27.416107,27.868622,27.766663,27.839172,27.922546,27.859497,27.707184,27.772766,27.877686,27.966583,28.008118,27.953552,28.009094,27.897736
28877,96.25,4.240837696335078,26.109985,26.106812,26.561707,26.37622,26.48993,26.576294,26.516602,26.317902,26.41919,26.532959,26.598663,26.647156,26.56018,26.680237,26.5849
29140,65.0,5.1832460732984345,27.644958,27.89331,28.277252,28.053497,28.186615,28.297241,28.334473,28.126709,28.225464,28.246857,28.249939,28.189941,28.186829,28.379791,28.345398
29141,66.25,5.1832460732984345,27.677155,27.897583,28.284302,28.071106,28.19635,28.314606,28.340698,28.140625,28.22815,28.253693,28.263367,28.204498,28.217712,28.38684,28.358948
29142,67.5,5.1832460732984345,27.7052,27.905457,28.284698,28.090973,28.201843,28.325562,28.344238,28.152405,28.230286,28.260742,28.273743,28.215027,28.237122,28.387451,28.371826
29143,68.75,5.1832460732984345,27.727448,27.913025,28.279236,28.105103,28.201935,28.33368,28.343262,28.15979,28.236359,28.27005,28.282837,28.221893,28.255432,28.388062,28.378174
29144,70.0,5.1832460732984345,27.749237,27.919373,28.273682,28.121216,28.200684,28.340729,28.341827,28.162811,28.242737,28.276276,28.291016,28.226837,28.270569,28.394043,28.382324
29145,71.25,5.1832460732984345,27.769714,27.917297,28.266724,28.140442,28.201965,28.343292,28.3432,28.160278,28.243652,28.28247,28.29889,28.233826,28.28424,28.399048,28.39096
29146,72.5,5.1832460732984345,27.786072,27.908386,28.260132,28.156555,28.202301,28.340515,28.344116,28.156342,28.244781,28.288086,28.307892,28.24292,28.29596,28.402954,28.39978
29147,73.75,5.1832460732984345,27.796997,27.889465,28.254211,28.165894,28.198853,28.33606,28.344543,28.150421,28.242188,28.292145,28.314026,28.247437,28.304077,28.404663,28.401794
29148,75.0,5.1832460732984345,27.807617,27.862823,28.24826,28.165771,28.19046,28.329376,28.343262,28.139954,28.2341,28.295654,28.312897,28.246979,28.308044,28.400574,28.396362
29149,76.25,5.1832460732984345,27.820251,27.835327,28.24115,28.1557,28.179077,28.319458,28.335999,28.127502,28.222229,28.295776,28.301636,28.242798,28.306824,28.391815,28.388947
29150,77.5,5.1832460732984345,27.839142,27.812164,28.23883,28.147003,28.173096,28.312866,28.328247,28.11853,28.216217,28.296753,28.289917,28.24469,28.30774,28.387878,28.390594
29151,78.75,5.1832460732984345,27.833008,27.773499,28.203186,28.109436,28.147614,28.275665,28.296204,28.088531,28.188873,28.275513,28.25824,28.228302,28.279907,28.353577,28.366302
29152,80.0,5.1832460732984345,27.734894,27.625732,28.053864,27.971252,28.016602,28.120514,28.152954,27.9422,28.062775,28.149597,28.13684,28.109863,28.15384,28.21344,28.23468
29153,81.25,5.1832460732984345,27.7128,27.538147,27.987244,27.919128,27.959595,28.041748,28.08252,27.860138,28.006653,28.092407,28.095001,28.063965,28.112701,28.150665,28.164307
29154,82.5,5.1832460732984345,27.767975,27.55365,28.011932,27.956116,27.989807,28.058777,28.0961,27.879639,28.044922,28.118408,28.145142,28.111969,28.153198,28.178589,28.188751
29155,83.75,5.1832460732984345,27.79248,27.565216,28.012909,27.974426,27.999512,28.061218,28.089478,27.88861,28.067719,28.125885,28.171692,28.147888,28.170593,28.186096,28.192047
29156,85.0,5.1832460732984345,27.778809,27.558044,27.998077,27.965485,27.99585,28.046326,28.074097,27.874756,28.062622,28.114807,28.169983,28.158386,28.162994,28.174927,28.171692
29157,86.25,5.1832460732984345,27.763336,27.563965,28.003876,27.960358,28.011963,28.052277,28.079865,27.877594,28.064056,28.113037,28.180176,28.174713,28.167603,28.178589,28.167511
29158,87.5,5.1832460732984345,27.756378,27.58255,28.023834,27.967102,28.039093,28.078949,28.095459,27.895752,28.075073,28.116272,28.203247,28.199768,28.189514,28.19049,28.175568
29159,88.75,5.1832460732984345,27.76419,27.617615,28.050354,27.986023,28.075043,28.114624,28.124786,27.92694,28.094666,28.133728,28.240997,28.22351,28.222443,28.207642,28.192749
29160,90.0,5.1832460732984345,27.796417,27.658112,28.088928,28.023682,28.122192,28.16211,28.167877,27.974274,28.121338,28.168243,28.288757,28.249512,28.274902,28.24112,28.222473
29161,91.25,5.1832460732984345,27.854279,27.705261,28.144135,28.080383,28.174896,28.21988,28.21988,28.031982,28.154572,28.220459,28.341003,28.300049,28.334137,28.289307,28.264587
29162,92.5,5.1832460732984345,27.921143,27.759796,28.204498,28.144348,28.23468,28.289337,28.274445,28.090881,28.194946,28.270905,28.402954,28.355377,28.384735,28.342804,28.310364
29163,93.75,5.1832460732984345,27.88733,27.73233,28.183258,28.11087,28.208313,28.26941,28.235626,28.055878,28.152893,28.23468,28.369781,28.322327,28.335327,28.316467,28.274048
29164,95.0,5.1832460732984345,27.463135,27.388458,27.827148,27.715332,27.846191,27.894684,27.85794,27.660828,27.782013,27.860596,27.97467,27.940308,27.924927,27.960205,27.918976
29165,96.25,5.1832460732984345,26.375916,26.327179,26.773743,26.66748,26.81549,26.85144,26.799591,26.589508,26.693634,26.797485,26.970154,26.856628,26.850098,26.933685,26.878784
29428,65.0,6.125654450261777,27.572021,27.883575,28.272827,28.025116,28.14038,28.269348,28.304138,28.080933,28.207397,28.220276,28.199188,28.150208,28.13617,28.329163,28.319
29429,66.25,6.125654450261777,27.616882,27.89795,28.288635,28.049194,28.154663,28.294373,28.32013,28.101349,28.220001,28.23999,28.219513,28.176025,28.1763,28.35498,28.342682
29430,67.5,6.125654450261777,27.661041,27.919495,28.29712,28.07724,28.16919,28.311188,28.332825,28.12735,28.235107,28.258484,28.243408,28.198883,28.212341,28.373291,28.370667
29431,68.75,6.125654450261777,27.696564,27.936798,28.301697,28.101196,28.182281,28.328033,28.34732,28.14389,28.252258,28.273438,28.263245,28.215729,28.243225,28.3927,28.388214
29432,70.0,6.125654450261777,27.729126,27.951263,28.306213,28.127869,28.193481,28.344269,28.357666,28.158936,28.26773,28.286255,28.282257,28.230896,28.271912,28.411072,28.400787
29433,71.25,6.125654450261777,27.757874,27.960358,28.308105,28.157593,28.203247,28.357727,28.367004,28.166931,28.275085,28.296997,28.30011,28.247192,28.298615,28.424988,28.41275
29434,72.5,6.125654450261777,27.779907,27.96112,28.308258,28.182983,28.211578,28.367859,28.378815,28.170471,28.279999,28.305054,28.31961,28.264038,28.324371,28.435211,28.424866
29435,73.75,6.125654450261777,27.795166,27.951324,28.304382,28.196594,28.21759,28.374664,28.389801,28.171387,28.281677,28.309692,28.334839,28.274414,28.345856,28.43927,28.432068
29436,75.0,6.125654450261777,27.809021,27.933594,28.300201,28.196228,28.2182,28.377014,28.396545,28.165802,28.277374,28.312805,28.340149,28.278473,28.358551,28.43811,28.431702
29437,76.25,6.125654450261777,27.816101,27.910278,28.299866,28.180298,28.210907,28.372192,28.39737,28.154297,28.268585,28.315613,28.330872,28.272705,28.35672,28.429962,28.429718
29438,77.5,6.125654450261777,27.83783,27.892761,28.315704,28.17752,28.213745,28.378845,28.407013,28.157623,28.275452,28.33551,28.32727,28.282654,28.36441,28.440796,28.44574
29439,78.75,6.125654450261777,27.799927,27.826904,28.264954,28.11621,28.155304,28.326355,28.351196,28.105835,28.224182,28.29419,28.265686,28.245056,28.302185,28.384308,28.402008
29440,80.0,6.125654450261777,27.467804,27.439087,27.876984,27.737946,27.773865,27.922974,27.95874,27.718292,27.860168,27.929932,27.895569,27.90738,27.932281,28.009888,28.024689
29441,81.25,6.125654450261777,27.392944,27.219269,27.669006,27.593689,27.608948,27.687622,27.742859,27.499634,27.672882,27.757019,27.748169,27.772339,27.820557,27.856628,27.818756
29442,82.5,6.125654450261777,27.666534,27.452698,27.90503,27.855377,27.894348,27.94397,27.986328,27.753845,27.933228,28.00003,28.041992,28.009674,28.081207,28.083374,28.069122
29443,83.75,6.125654450261777,27.759796,27.52884,27.963623,27.939484,27.973938,28.022766,28.044342,27.834839,28.019379,28.07074,28.131134,28.101227,28.156525,28.146393,28.145721
29444,85.0,6.125654450261777,27.724304,27.499878,27.91983,27.91101,27.941925,27.990875,28.003906,27.80365,27.990112,28.034302,28.103424,28.092346,28.120422,28.107483,28.11258
29445,86.25,6.125654450261777,27.684753,27.47351,27.892212,27.88153,27.92633,27.967072,27.982086,27.77887,27.963379,28.00592,28.088257,28.08493,28.0943,28.080109,28.089783
29446,87.5,6.125654450261777,27.661896,27.46939,27.891663,27.86914,27.934692,27.97171,27.982422,27.780334,27.95462,27.99701,28.098389,28.092438,28.098999,28.07257,28.085999
29447,88.75,6.125654450261777,27.65097,27.483765,27.904297,27.872833,27.954224,27.99411,27.999908,27.794464,27.958038,28.00592,28.126892,28.098694,28.119019,28.07306,28.093445
29448,90.0,6.125654450261777,27.666443,27.512299,27.9328,27.89502,27.9906,28.02533,28.029938,27.819336,27.976501,28.027527,28.173767,28.107758,28.157532,28.08963,28.112335
29449,91.25,6.125654450261777,27.704956,27.543396,27.975464,27.933258,28.031189,28.065613,28.067047,27.856201,27.994812,28.06607,28.225555,28.13675,28.200867,28.1221,28.13858
29450,92.5,6.125654450261777,27.745117,27.572205,28.021057,27.974487,28.071808,28.112305,28.104004,27.894073,28.01416,28.097778,28.27716,28.169678,28.230042,28.156738,28.165863
29451,93.75,6.125654450261777,27.733948,27.552673,28.017822,27.961731,28.066803,28.112915,28.091583,27.886139,27.98706,28.082428,28.273102,28.152222,28.199158,28.144958,28.142609
29452,95.0,6.125654450261777,27.580322,27.405151,27.879578,27.806519,27.93518,27.985962,27.947021,27.746246,27.838501,27.93512,28.13919,27.99939,28.02884,28.00708,27.990265
29453,96.25,6.125654450261777,27.45462,27.301819,27.780182,27.687134,27.846924,27.904846,27.836334,27.643738,27.730713,27.828491,28.046753,27.876373,27.891907,27.91986,27.876862
29716,65.0,7.068062827225134,27.492706,27.843842,28.241333,27.962952,28.066803,28.212158,28.247833,28.006165,28.144318,28.171295,28.120667,28.08783,28.064575,28.237244,28.274231
29717,66.25,7.068062827225134,27.549316,27.876526,28.266937,28.002136,28.096588,28.249908,28.275146,28.038116,28.176544,28.20221,28.159546,28.133392,28.117188,28.283142,28.311737
29718,67.5,7.068062827225134,27.61029,27.911682,28.29248,28.04358,28.127136,28.281067,28.307007,28.078827,28.20816,28.234253,28.206818,28.17279,28.172974,28.329346,28.357086
29719,68.75,7.068062827225134,27.661285,27.943024,28.312134,28.078796,28.155457,28.310455,28.338684,28.113098,28.239685,28.263641,28.243195,28.204468,28.221039,28.373505,28.393707
29720,70.0,7.068062827225134,27.70813,27.973297,28.332214,28.117432,28.183502,28.336914,28.364899,28.144562,28.268616,28.290894,28.275787,28.234192,28.262451,28.41101,28.423645
29721,71.25,7.068062827225134,27.749512,27.99759,28.351929,28.158142,28.21045,28.360596,28.389832,28.16687,28.29129,28.311066,28.30597,28.264893,28.302246,28.440613,28.447235
29722,72.5,7.068062827225134,27.783752,28.013885,28.37085,28.196198,28.236572,28.383423,28.412994,28.183502,28.313782,28.326416,28.338135,28.296082,28.341644,28.463257,28.469177
29723,73.75,7.068062827225134,27.809967,28.019043,28.379456,28.223633,28.256409,28.404083,28.434814,28.196594,28.333252,28.338013,28.367828,28.317963,28.377228,28.476257,28.486786
29724,75.0,7.068062827225134,27.824036,28.010254,28.37384,28.22696,28.263062,28.412384,28.446991,28.195618,28.33722,28.339386,28.379272,28.321411,28.398682,28.474792,28.488708
29725,76.25,7.068062827225134,27.800049,27.966095,28.341797,28.181946,28.231964,28.379303,28.425201,28.15567,28.305786,28.315704,28.344788,28.289062,28.378174,28.437622,28.458252
29726,77.5,7.068062827225134,27.788452,27.910797,28.314728,28.142975,28.196533,28.354218,28.397736,28.121704,28.278473,28.306702,28.30835,28.263092,28.36731,28.420044,28.43753
29727,78.75,7.068062827225134,27.730225,27.824127,28.245392,28.064636,28.108398,28.292786,28.332092,28.043701,28.199402,28.24939,28.230957,28.203003,28.28479,28.343048,28.371216
29728,80.0,7.068062827225134,27.23706,27.303345,27.731201,27.535706,27.584778,27.774994,27.808777,27.518188,27.713928,27.759521,27.707458,27.740845,27.76709,27.840698,27.843567
29729,81.25,7.068062827225134,26.979095,26.843933,27.30774,27.178375,27.230408,27.299133,27.351685,27.053497,27.312134,27.393219,27.358215,27.459625,27.604431,27.563995,27.447998
29730,82.5,7.068062827225134,27.613892,27.426544,27.861572,27.806885,27.8732,27.90628,27.951477,27.687012,27.893463,27.961548,28.006989,27.979126,28.090271,28.072205,28.028778
29731,83.75,7.068062827225134,27.74823,27.538452,27.951782,27.934967,27.988342,28.029297,28.04895,27.81134,28.006042,28.064087,28.132935,28.092834,28.182068,28.152252,28.140503
29732,85.0,7.068062827225134,27.679718,27.476715,27.875671,27.87793,27.915436,27.968994,27.972595,27.751556,27.940948,27.99118,28.07315,28.047394,28.106018,28.070374,28.077667
29733,86.25,7.068062827225134,27.613953,27.4198,27.815948,27.82373,27.861511,27.913086,27.917358,27.699799,27.883087,27.932556,28.026733,28.011047,28.046448,28.008698,28.029205
29734,87.5,7.068062827225134,27.578156,27.391907,27.794495,27.791931,27.845093,27.894043,27.89862,27.679718,27.855164,27.907715,28.014954,28.000183,28.02658,27.979828,28.011658
29735,88.75,7.068062827225134,27.554688,27.379913,27.790222,27.775635,27.848907,27.895416,27.902832,27.676056,27.841827,27.904572,28.029968,27.98941,28.026093,27.962097,28.007874
29736,90.0,7.068062827225134,27.553589,27.384338,27.805054,27.778992,27.86847,27.912903,27.918488,27.68341,27.845764,27.914001,28.066528,27.986633,28.041046,27.96164,28.013367
29737,91.25,7.068062827225134,27.567902,27.402588,27.83902,27.798096,27.894318,27.939362,27.939514,27.698517,27.854767,27.940216,28.10962,28.000946,28.06189,27.979736,28.025513
29738,92.5,7.068062827225134,27.582886,27.419128,27.870636,27.81427,27.92276,27.971924,27.961975,27.716705,27.865143,27.958527,28.148163,28.018799,28.072632,28.002625,28.04004
29739,93.75,7.068062827225134,27.587708,27.432648,27.899933,27.825378,27.951416,28.007141,27.98523,27.741089,27.875153,27.973785,28.174255,28.03302,28.068146,28.024597,28.048004
29740,95.0,7.068062827225134,27.589172,27.454956,27.940735,27.838165,27.987335,28.053589,28.017578,27.775513,27.899689,28.003082,28.205444,28.055298,28.063507,28.057129,28.065094
29741,96.25,7.068062827225134,27.623169,27.522278,28.031769,27.887146,28.065125,28.148102,28.090942,27.84668,27.97351,28.081726,28.280762,28.115295,28.101227,28.138672,28.128784
30004,65.0,8.010471204188477,27.38379,27.759033,28.167786,27.852448,27.954407,28.108765,28.165588,27.901672,28.028992,28.081238,28.012787,27.985352,27.95465,28.105408,28.188263
30005,66.25,8.010471204188477,27.461304,27.815613,28.20642,27.911407,28.003357,28.162994,28.210846,27.947388,28.083435,28.128235,28.073547,28.054474,28.025574,28.173828,28.2453
30006,67.5,8.010471204188477,27.542603,27.873718,28.25177,27.972717,28.056519,28.215637,28.26001,28.001251,28.13977,28.17865,28.140686,28.116272,28.104004,28.25061,28.310608
30007,68.75,8.010471204188477,27.612091,27.925812,28.291351,28.028595,28.10199,28.259186,28.308167,28.051788,28.188477,28.227844,28.201233,28.16864,28.174103,28.319885,28.36908
30008,70.0,8.010471204188477,27.675415,27.974152,28.331848,28.086334,28.15271,28.301422,28.354156,28.10199,28.238556,28.276398,28.255371,28.22229,28.237122,28.382965,28.421082
30009,71.25,8.010471204188477,27.736328,28.019196,28.372345,28.143127,28.204865,28.34497,28.402588,28.146667,28.286896,28.315125,28.304718,28.275696,28.29663,28.435059,28.468018
30010,72.5,8.010471204188477,27.790192,28.058899,28.416748,28.199036,28.258667,28.391632,28.44934,28.189972,28.336853,28.347534,28.355865,28.327942,28.354553,28.479187,28.511505
30011,73.75,8.010471204188477,27.834656,28.091248,28.459137,28.249664,28.304352,28.4375,28.492859,28.23059,28.38733,28.381073,28.405457,28.37207,28.409119,28.517578,28.551025
30012,75.0,8.010471204188477,27.836212,28.083862,28.456268,28.249786,28.307251,28.443115,28.496033,28.228668,28.397858,28.379608,28.411804,28.364746,28.426208,28.514038,28.552643
30013,76.25,8.010471204188477,27.701965,27.936798,28.314209,28.097595,28.174591,28.303162,28.354523,28.08081,28.26587,28.250732,28.269928,28.22351,28.306335,28.377502,28.41925
30014,77.5,8.010471204188477,27.660889,27.810852,28.19928,28.004272,28.075836,28.20404,28.247742,27.96466,28.177734,28.159027,28.185394,28.158142,28.282227,28.323578,28.330688
30015,78.75,8.010471204188477,27.718994,27.800964,28.218842,28.049377,28.082886,28.248352,28.283112,27.97818,28.181793,28.200134,28.223389,28.190063,28.300201,28.313995,28.329224
30016,80.0,8.010471204188477,27.438385,27.509338,27.918854,27.752869,27.784668,27.969055,27.985352,27.67517,27.88385,27.924225,27.929626,27.945496,28.02655,28.031677,28.028564
30017,81.25,8.010471204188477,27.401001,27.273956,27.768005,27.595825,27.69043,27.793976,27.825592,27.461548,27.815216,27.855865,27.838562,27.932922,28.11847,28.023834,27.969666
30018,82.5,8.010471204188477,27.703674,27.579254,28.00238,27.916046,28.008331,28.05243,28.103088,27.792847,28.0271,28.095581,28.138214,28.094177,28.231842,28.210602,28.175232
30019,83.75,8.010471204188477,27.73706,27.582336,27.978943,27.945953,28.01651,28.070984,28.099304,27.811523,28.019226,28.08667,28.15506,28.093323,28.21167,28.17743,28.168365
30020,85.0,8.010471204188477,27.635406,27.473206,27.861084,27.851013,27.895203,27.97052,27.975006,27.709473,27.906403,27.968262,28.057037,28.00473,28.094421,28.04657,28.06009
30021,86.25,8.010471204188477,27.551514,27.38977,27.779175,27.773315,27.809998,27.89032,27.888,27.638062,27.82367,27.885162,27.985504,27.94696,28.011139,27.955597,27.987915
30022,87.5,8.010471204188477,27.499664,27.33899,27.735168,27.722046,27.769043,27.849915,27.84784,27.598816,27.777618,27.841644,27.951416,27.92035,27.970825,27.904083,27.952026
30023,88.75,8.010471204188477,27.46289,27.308136,27.713165,27.691345,27.753235,27.831299,27.834595,27.576233,27.749756,27.823944,27.947876,27.89917,27.950989,27.87201,27.934814
30024,90.0,8.010471204188477,27.441559,27.293304,27.712494,27.67337,27.75711,27.83139,27.831848,27.565613,27.740997,27.825867,27.96756,27.884796,27.938354,27.856354,27.92508
30025,91.25,8.010471204188477,27.436554,27.298126,27.733429,27.670715,27.771362,27.849915,27.843018,27.565704,27.742249,27.841675,27.99768,27.887848,27.93512,27.863708,27.925598
30026,92.5,8.010471204188477,27.437561,27.310974,27.759949,27.671051,27.796326,27.880188,27.860779,27.573242,27.750732,27.854279,28.025482,27.89737,27.929596,27.879395,27.932526
30027,93.75,8.010471204188477,27.441803,27.331665,27.794495,27.684021,27.830566,27.922516,27.88797,27.600159,27.770233,27.878418,28.059753,27.916504,27.928253,27.906311,27.950989
30028,95.0,8.010471204188477,27.461365,27.374542,27.857483,27.721222,27.884796,27.9906,27.940979,27.653503,27.819244,27.934753,28.1156,27.963562,27.951965,27.958984,27.998291
30029,96.25,8.010471204188477,27.490051,27.432617,27.949951,27.767487,27.953552,28.080597,28.01654,27.72113,27.894958,28.01712,28.18689,28.026733,27.99646,28.034058,28.066345
30292,65.0,8.952879581151834,27.249634,27.649292,28.055298,27.707306,27.808868,27.961609,28.04721,27.763062,27.87384,27.950256,27.878876,27.851013,27.81482,27.957184,28.056702
30293,66.25,8.952879581151834,27.349121,27.725952,28.110535,27.787842,27.878815,28.038696,28.116089,27.83197,27.950623,28.019073,27.954254,27.940704,27.90384,28.044739,28.139984
30294,67.5,8.952879581151834,27.456879,27.803772,28.178375,27.874878,27.955688,28.11618,28.188965,27.906677,28.034607,28.092163,28.045166,28.027527,28.005371,28.145752,28.22522
30295,68.75,8.952879581151834,27.549469,27.87616,28.240845,27.954285,28.023987,28.182678,28.254272,27.974304,28.107208,28.159485,28.127228,28.102997,28.098694,28.240479,28.308807
30296,70.0,8.952879581151834,27.636017,27.94342,28.305084,28.036072,28.097778,28.246887,28.322723,28.04303,28.182312,28.22467,28.205963,28.181763,28.185486,28.326294,28.389923
30297,71.25,8.952879581151834,27.717102,28.006592,28.36673,28.115784,28.17688,28.312775,28.396729,28.10962,28.256836,28.288574,28.280914,28.259766,28.269043,28.4003,28.46402
30298,72.5,8.952879581151834,27.788391,28.069214,28.431183,28.190613,28.257935,28.383728,28.466125,28.179443,28.330444,28.349396,28.354248,28.335571,28.350159,28.467224,28.528198
30299,73.75,8.952879581151834,27.846863,28.13324,28.501648,28.258392,28.332642,28.451965,28.530853,28.249207,28.40387,28.411407,28.421509,28.39917,28.426575,28.529114,28.591736
30300,75.0,8.952879581151834,27.790192,28.095886,28.465027,28.207886,28.296417,28.415894,28.484802,28.211334,28.374481,28.370544,28.37384,28.335571,28.392944,28.485474,28.562988
