LATITUDE,LONGITUDE,CLUSTER
26.85167715303469,70.6578625541246,2044.0
21.318904250659752,70.57707606158398,2045.0
32.77229268633093,74.87638300975242,2046.0
23.018547128116904,80.00978376900234,2047.0
27.699047275831607,74.65399175580261,2048.0
22.048474894199416,69.43541326742418,2049.0
19.07979932914114,74.7387511440133,2050.0
25.426186393726866,81.88508938050263,2051.0
26.506441204349525,74.91533248378076,2052.0
26.57697104986843,89.70565250737869,2053.0
32.73936206491014,75.69201344568698,2054.0
22.62202648085932,87.17874777140146,2055.0
33.01091673276648,78.75521589129588,2056.0
25.12306609834413,86.77994468215235,2057.0
25.565964568517607,90.22091015356209,2058.0
20.098764366952082,75.44204562278998,2059.0
23.502115188032555,70.85590632997663,2060.0
20.678465074289946,84.85468299826574,2061.0
28.573312117166257,80.4338709325971,2062.0
30.777446990442392,74.84909649478261,2063.0
20.891519624989908,86.72585382337405,2064.0
25.1045224968078,88.06696523687481,2065.0
21.777271873536076,83.48856938064391,2066.0
25.84329724463052,85.46069534141479,2067.0
27.98036259229698,73.27113224031439,2068.0
26.26460300501696,73.02550236632851,2069.0
21.753941567532465,86.60526254800037,2070.0
21.052271956030502,83.86476241861828,2071.0
24.77114896996166,85.388412064286,2072.0
27.59471911862495,91.92406238357849,2073.0
26.756479308762444,82.11100101839476,2074.0
17.991974652454914,77.35145689932693,2075.0
19.90196375967513,82.78317825101502,2076.0
25.3029629774408,82.99162910539883,2077.0
18.601446255970778,82.83231974516656,2078.0
25.823710395283797,78.44348758777323,2079.0
34.481089833826466,76.3130012995069,2080.0
27.057946007545414,72.06643002686113,2081.0
18.639061901243416,76.39549853865252,2082.0
27.0975337006587,83.71259380777303,2083.0
18.33932298802161,78.26391546460303,2084.0
18.03403732601747,79.70983087776233,2085.0
24.682273815476155,82.42963975629253,2086.0
19.105224142280683,79.27215689982485,2087.0
23.50292990645836,83.97614758999995,2088.0
22.513623422851087,83.87811590377359,2089.0
26.32074973150107,83.13427788646928,2090.0
36.30735370199564,74.61253065543232,2091.0
18.66181625365854,84.258918157206,2092.0
18.894735930325794,80.26774176015036,2093.0
23.28067174494951,83.34806028535345,2094.0
24.687161922222217,80.90439144651167,2095.0
29.380511007440436,75.487578860119,2096.0
24.185479129393965,78.42177393818179,2097.0
29.84721234892307,74.90659938492311,2098.0
27.675171110502294,81.91235426666664,2099.0
25.884735349411752,71.22726240823532,2100.0
27.15058205752214,73.76143079911502,2101.0
24.628865863636353,77.00084620129876,2102.0
35.421303230769226,75.80613919692313,2103.0
21.909443900000003,68.19338583333332,2104.0
20.4,66.6,2105.0
19.8534017,68.0120533,2106.0
11.624060519556819,92.70050846695374,3000.0
26.146673753527235,91.70412063456092,3001.0
27.098193291625893,92.4324207147665,3002.0
28.213972635781666,95.84934197421661,3003.0
27.336140897323013,95.4522136354338,3004.0
27.556834857316375,95.37158884174552,3005.0
26.62309610789042,93.41603549932346,3006.0
23.84315485810511,91.29021053250372,3007.0
27.36692378159594,92.21959793054992,3008.0
27.50709071837076,96.38486985826077,3009.0
26.94541069423524,92.86957734999555,3010.0
22.048156526834646,88.8012220996342,3011.0
23.47156715258612,91.43966120591445,3012.0
26.6532791270779,92.80848998688919,3013.0
21.58855051355331,88.26603664391907,3014.0
25.56715828615057,91.86199959645714,3015.0
28.167977064860597,97.01604559599775,3016.0
23.890488633513204,91.72256935469824,3017.0
25.63570263358024,94.00574796393458,3018.0
6.979621972860936,93.90954266632035,3019.0
27.156958408319262,93.92297377844697,3020.0
25.775307861178575,94.95794114208815,3021.0
10.613068107099789,92.53978856349687,3022.0
26.785873599182466,94.2609843837188,3023.0
27.914430303633804,96.35359776409894,3024.0
24.364915969584583,92.31809033701887,3025.0
11.960837762962873,92.96898912245896,3026.0
24.71512888819765,93.85857658787874,3027.0
24.730486818118372,92.75668272491312,3028.0
27.70693266326718,95.60996461895375,3029.0
23.722138191094686,92.49856644192981,3030.0
22.699156455402587,93.02243375805065,3031.0
25.87295607927818,93.76648230884825,3032.0
27.212250957349152,97.01086630223024,3033.0
27.442764237086116,95.0874623074171,3034.0
13.259429409913777,92.98853830545951,3035.0
26.191483675279116,94.28787887496041,3036.0
12.50945423123936,92.91886509711392,3037.0
26.34565335036226,92.7247686795292,3038.0
23.36183588073391,92.78696457192653,3039.0
12.874604382051304,92.84163155108477,3040.0
25.248481038028125,90.67668254849102,3041.0
27.960694960185215,95.36212466689824,3042.0
26.963330763466015,94.58244428524573,3043.0
27.54690631486805,93.87904235995207,3044.0
26.5778573212345,92.2539997148147,3045.0
27.938556747826073,96.85476768951385,3046.0
26.205648617166222,92.46394558065397,3047.0
27.881861495355174,96.06440528333327,3048.0
8.03725520257143,93.47889537114267,3049.0
25.78265979970327,94.5244324008902,3050.0
24.316041032835784,92.68061147731326,3051.0
13.444460671472454,94.25971059815981,3052.0
25.12283777839721,94.4245957592336,3053.0
27.40659693888889,94.26002732333345,3054.0
25.583090809170315,94.40000400829709,3055.0
28.95018957982063,94.98547165246622,3056.0
22.499075573488373,88.67199823116265,3057.0
26.729917800476194,92.50602737666658,3058.0
12.16001641497587,92.77024200531405,3059.0
26.56308704264703,93.80921423578437,3060.0
25.409739413725458,92.23363059509798,3061.0
26.790922509045217,91.76448716683406,3062.0
28.618764310362728,95.04163627512938,3063.0
28.833179443715892,95.92355726775943,3064.0
24.332546103278716,94.28583953879775,3065.0
25.248321846153832,92.00705651868127,3066.0
23.127394161006283,92.91208194905659,3067.0
28.203558953571473,94.90244071500008,3068.0
27.690999853676466,93.08670874044117,3069.0
23.62871050074075,93.30152981703708,3070.0
25.829859521374065,92.89782170229013,3071.0
26.278194127192993,94.57815171052631,3072.0
25.599515342222226,92.75020679111113,3073.0
24.671288241095898,92.44498755068493,3074.0
25.39907791111112,92.50672165416665,3075.0
25.49965763387097,91.32458415161288,3076.0
28.434524603448274,93.3480004551724,3077.0
25.131415950909094,93.06292963636363,3078.0
26.499437684000004,94.73166059999998,3079.0
24.91643654600001,93.588125464,3080.0
27.330294538775544,93.02779363265309,3081.0
8.281444233333334,93.13583434444445,3082.0
26.701631591666672,95.12081175555554,3083.0
24.02063306,92.24744864571426,3084.0
28.603553655882354,94.1135164264706,3085.0
25.665889944117648,93.60144221176472,3086.0
25.597885327272717,91.53588144848489,3087.0
9.182996812903228,92.81065842258066,3088.0
25.86994934074075,93.42157163703705,3089.0
28.108986854999994,94.18425839000002,3090.0
8.471675584999998,93.63308186000002,3091.0
23.096051372222224,91.66598531666666,3092.0
28.527756874999998,94.53981516666668,3093.0
25.406959318181816,93.13224203636364,3094.0
28.36737465,93.8971714,3095.0
27.75336441428571,92.32041562857141,3096.0
22.082681814285714,92.91030987142858,3097.0
27.920577999999995,94.62764965000001,3098.0
7.466120733333334,93.67151804999999,3099.0
22.380379825,92.89106385,3100.0
28.8235223,94.27671345,3101.0
23.9626148,93.5486356,3102.0
14.479988,93.456726,3103.0
11.753281,89.508819,3104.0
11.5,91.8,3105.0
10.621154,93.3604237,3106.0
6.1549042,91.1118083,3107.0
6.1296642,90.7973742,3108.0
10.690777582696178,72.56466227424546,4000.0
6.979348110585621,93.90796058167518,5000.0
8.080754938277517,93.45053138181791,5001.0
9.182996812903227,92.81065842258064,5002.0
6.1422842,90.95459125,5003.0
11.630056410421387,92.7010832682375,6000.0
10.613443380936392,92.53977110046887,6001.0
13.11474864366699,92.93405956377288,6002.0
12.676406541588863,92.88442748775698,6003.0
13.444460671472454,94.25971059815981,6004.0
14.479988,93.456726,6005.0
11.753281,89.508819,6006.0
11.5,91.8,6007.0
10.621154,93.3604237,6008.0
30.325660559273217,78.01775814465239,7000.0
29.392913298542066,79.50447015214947,7001.0
29.45461909604171,79.10640395889952,7002.0
30.72334528386979,76.78587140881608,7003.0
29.817105846982194,78.24044751519865,7004.0
30.070309227455933,80.2339515051314,7005.0
30.476355944490805,79.20769373863288,7006.0
31.06620978102969,77.19818738005466,7007.0
31.669118601053064,77.42303703455073,7008.0
29.37887661465444,78.03030329031755,7009.0
30.434530208392317,77.65192483716069,7010.0
29.74308132731095,78.6369164491599,7011.0
32.21287264530123,76.34614535142559,7012.0
31.64928741886806,76.94474003259471,7013.0
32.035179159738206,76.0448359881069,7014.0
29.657431348039015,79.47719687674888,7015.0
30.578418071755355,77.36095946537233,7016.0
31.52061625017507,77.83810571684104,7017.0
32.24661056368886,77.18130849682974,7018.0
31.46389474299778,76.80911163085332,7019.0
30.928866293466164,78.66876498073059,7020.0
32.72699175753585,76.66345269784702,7021.0
29.02612090271605,79.75285424555547,7022.0
32.04899653439917,76.69647644795411,7023.0
29.881748061910802,79.5529441329838,7024.0
31.96192098860247,77.1603654801903,7025.0
31.425927611979077,78.32369483211833,7026.0
30.626736377232117,79.55419966071442,7027.0
29.854461866818095,80.06797819295447,7028.0
31.265419191745192,77.47389989292441,7029.0
30.70401644596575,77.83363492591693,7030.0
31.54569550843747,76.24600772375011,7031.0
29.85375765512819,77.90257823814113,7032.0
30.7234598538732,78.4206957038734,7033.0
31.295636359999982,76.49689753054541,7034.0
31.098355494208505,78.18792290154457,7035.0
28.142020144871793,79.11129471837593,7036.0
29.600054872197276,80.21885279417035,7037.0
32.56064733096442,77.10023379695424,7038.0
30.364379527319578,76.78136912886599,7039.0
31.243916891443842,76.99387105828872,7040.0
31.631189253749994,76.53598860625003,7041.0
28.872872141059563,78.79778794966889,7042.0
30.334968370833298,76.40258081527787,7043.0
32.696517962999984,77.232793807,7044.0
29.713387968817177,76.98523144193545,7045.0
29.389614039772724,80.09913366250004,7046.0
32.424459420481945,77.62023990602414,7047.0
29.91623468536584,76.50164891951218,7048.0
29.948906169862997,76.83581984931507,7049.0
28.807325163888876,79.10518613472226,7050.0
29.9439035779412,77.55765887647067,7051.0
29.333611606250003,78.57298426875,7052.0
31.01952022173914,77.79899583478262,7053.0
28.46220927333333,79.3231708111111,7054.0
29.478350539393933,77.70055555757575,7055.0
32.455219843749994,76.54028284999998,7056.0
28.451691721874997,78.760968284375,7057.0
30.72139560344828,79.84260788620689,7058.0
30.13156178695653,77.31690606521738,7059.0
28.844207523809526,78.47559851904762,7060.0
30.02891447894737,79.0713903263158,7061.0
28.657735799999998,79.45842212499997,7062.0
28.568024969230766,79.03929432307692,7063.0
32.03591258181818,77.9000876909091,7064.0
30.22694365,80.85042297,7065.0
29.083364714285715,78.5283502,7066.0
30.378081525,80.162664075,7067.0
30.28918405,80.58301165,7068.0
29.6211162,77.3035667,7069.0
30.4080429,80.4063177,7070.0
26.878452024065982,88.36861732296363,8000.0
27.126510324731385,88.65869381391036,8001.0
27.254789447230497,88.60324671089633,8002.0
27.242737782529883,88.7491845896198,8003.0
27.017696592191466,88.27589888062255,8004.0
26.73761948318316,88.51280108371513,8005.0
27.08251573739847,88.07476121471966,8006.0
27.325892226786642,88.26289151471632,8007.0
27.72553614484083,88.55954952203267,8008.0
27.51544139207225,88.5813795304549,8009.0
27.655495597234513,88.68082567903761,8010.0
27.974958887956344,88.6100869525545,8011.0
26.833980525761753,88.82208341371154,8012.0
26.521708836363693,88.74034429187616,8013.0
26.755136533027574,89.05995536284425,8014.0
26.43252245689657,88.89252361034484,8015.0
26.325956336111112,88.2078606277778,8016.0
26.25770016666667,87.88170933333332,8017.0
27.9153256,88.2141638,8018.0
