index,GID_LON,GID_LAT,T2000_01,T2001_01,T2002_01,T2003_01,T2004_01,T2005_01,T2006_01,T2007_01,T2008_01,T2009_01,T2010_01,T2011_01,T2012_01,T2013_01,T2014_01
31163,73.75,11.78010471204189,2133.1289860783727,1981.197585998052,2394.833007390116,2090.914525996027,1983.943012556938,2202.3337836602877,2330.754839624751,2379.5839115540502,2072.399103306452,2095.212848194933,2486.8383486626044,2141.37217344105,2165.8308373503132,1921.7845884494636,1979.8055710500194
31164,75.0,11.78010471204189,2602.180604930618,2442.6593250282103,2960.886459469748,2710.7842723954886,2634.421675222211,2778.927743319946,2974.9911376231466,2918.0322301586784,2662.0043881316633,2706.121962114412,3138.716848567128,2822.2987020591063,2468.7269826489683,2527.621767259268,2560.7263659431283
31165,76.25,11.78010471204189,2005.4240174296638,1765.6803359575008,2364.6751954533897,2101.562366800704,2087.448177605802,2147.0096738352368,2334.1235346064423,2196.4697516839237,2087.2697493894975,2072.131832739251,2532.1023171431734,2188.211866842812,1841.8989226210215,1960.359818817301,1977.3883547321475
31166,77.5,11.78010471204189,1133.4498795386025,882.8537047996178,1336.522518254128,1131.3953524368117,1119.6804598327162,1152.4156371460776,1238.1638736285822,1094.6769748059523,1131.0888913367307,1141.52201373945,1525.6491623316833,1315.3250677240067,1139.2261023374886,1019.2062163959235,1107.3751266261752
31167,78.75,11.78010471204189,1046.7682523252734,620.5312598914588,1062.9214191706524,906.7300193965821,889.9078126631879,988.7123218910347,951.2027034499852,889.7784081727877,897.9474438061516,936.8210370559609,1334.5272830305476,1169.9495261053016,1097.6717226436574,826.0715636571263,864.0604945673658
31168,80.0,11.78010471204189,1330.0105483929656,860.1108516698787,1372.2770331116863,1190.6384455740408,1228.1502184777082,1267.3422669825413,1292.9632470536376,1338.881450628287,1149.0862819696304,1267.8588752956102,1739.0076577358857,1393.2459932824258,1313.7343372412715,1174.5248250328132,1154.4223016478668
31169,81.25,11.78010471204189,1653.0772058864386,1200.8789002604317,1609.8215475424297,1384.5518304908182,1440.7409447636549,1523.9406455706558,1600.2615027979573,1601.3129675287928,1286.0380526565677,1481.2938575490762,2000.2206619979916,1472.5404435421297,1512.291414732863,1462.837389726883,1387.3633067523199
31170,82.5,11.78010471204189,1764.051566960552,1346.0780223623942,1709.9169571432412,1415.5581227683797,1502.8851418734582,1575.259815912068,1690.8307360024992,1625.5362395372686,1372.678301079429,1537.1367252206371,2002.6187922381723,1461.6950214999633,1535.6940614794894,1549.8382739977387,1510.0776432110024
31171,83.75,11.78010471204189,1727.3166283179307,1418.1407446015328,1772.9077105634133,1397.666132420818,1573.0420034568851,1555.825687592369,1767.117179203433,1664.3816226644049,1473.1068296720878,1588.02388009683,1953.8344104128555,1454.4004102663166,1491.4393914657012,1609.7950986134947,1541.5900144060117
31172,85.0,11.78010471204189,1746.8045389261533,1438.3819888409562,1883.627135757888,1424.9247521622237,1688.4505560978596,1618.6168163849288,1890.7078598464068,1838.270772978285,1564.3708480567511,1699.8535585056743,1929.5577220260384,1478.1097389757633,1501.899970498107,1708.9896146320825,1566.971536563642
31173,86.25,11.78010471204189,1795.3809234608343,1448.3924226199633,2069.1450286176405,1512.960262904744,1795.6060461116977,1755.867459311412,2072.2548128705967,2095.2410963021975,1650.3526831564159,1849.7204843162763,2001.6267812759907,1528.1064190980032,1649.4520342201213,1831.8281479794678,1654.1803141923992
31174,87.5,11.78010471204189,1922.7670239934014,1488.7703638783933,2205.054205565466,1658.3195082013845,1944.157694677051,1919.692017996931,2232.407338776102,2277.4168315427232,1711.2135026844044,1882.9427421711443,2136.4686893257385,1658.6488379474758,1806.5597433836956,1944.29282369274,1763.375175103647
31175,88.75,11.78010471204189,2019.8142562514477,1559.5966228025645,2292.7539352091117,1811.4332730146998,2062.500581252516,2034.4815904372808,2349.1741391040705,2346.117806023358,1761.9667480437784,1840.1766356339976,2226.035388462333,1762.5395674309402,2017.6745352779108,2048.446593488552,1789.4775253749685
31176,90.0,11.78010471204189,2176.4874992784826,1638.6682111261052,2374.7078333761237,1994.8291247674206,2126.5821890647203,2129.836246956984,2396.130179854663,2317.7933193373974,1864.3055337417536,1792.0961420278672,2271.3733740698444,1871.1009125950113,2177.3437003394065,2129.8040141617093,1828.9405159233866
31177,91.25,11.78010471204189,2373.3787125845083,1752.520934898257,2438.9665068129034,2148.074054011886,2176.672867904199,2245.0662771851057,2451.241756748095,2296.9338843862715,2015.683636648646,1839.6650481606346,2365.4934258545836,2027.2159468919654,2254.2924018296617,2142.9333989302904,1856.909221744354
31178,92.5,11.78010471204189,2452.0430857625797,1844.2674158275622,2472.216953692441,2178.0097035754807,2248.4233971800677,2323.4907124111487,2474.2480137605526,2341.2783620891787,2087.9465876912036,1958.3291430353029,2445.2332292662504,2146.143226637855,2245.792835649263,2173.9108920248327,1859.9576840591908
31179,93.75,11.78010471204189,2460.2617140261827,1904.4254138829274,2407.422133849286,2190.3172953525427,2305.162912888113,2333.5438985022847,2424.8445305567657,2376.3441464431708,2133.020330414911,2008.3259956158145,2472.082628353928,2188.1292592941577,2226.6563100398344,2234.5228554375353,1864.286564729946
31180,95.0,11.78010471204189,2455.9966566769162,1977.6668828219044,2401.8458906864,2279.789581717955,2406.5083436096756,2328.5049593406256,2406.886743704217,2478.9713920613394,2255.1374183221014,2118.997542235252,2485.803844838074,2250.1920164895696,2356.070867400649,2338.787797925852,1948.592321793467
31181,96.25,11.78010471204189,2506.9216615997902,2103.828403526313,2438.3578859007457,2471.825047792811,2505.0344628672974,2398.5852175681885,2447.533374671798,2560.0112411530745,2353.722155108244,2249.3912578136133,2579.8341308461263,2341.6678360779315,2464.97075320201,2419.78581773717,2000.063895350354
31444,65.0,12.722513089005233,465.62045494940776,478.322373465744,612.6182348479233,485.54766442238423,409.0604477320455,523.0519044258472,550.5807897918658,579.6192701817176,448.9226186146652,605.8451291103438,519.2028584118361,683.8232946900234,720.2277805218273,493.8435481951899,537.9424100530457
31445,66.25,12.722513089005233,660.9051301022873,581.2669823143025,756.5266429569078,659.8504669326644,506.4264650010244,653.2491933701976,687.9088798754651,715.9326537620473,617.7740971052742,822.5267831399833,692.6004136618985,861.4905388197627,885.2389966673854,593.5250287036297,653.5255432272947
